role,c0,t,I,q,I_cum,Iq_cum,It_cum,phase
max-duration,6.6069943801824085,40.63615517966117,40.0,0.6590932805030011,217.28818337915095,341.32174372492653,558.6099271040775,threshold-control
max-duration,6.6069943801824085,40.661950433766975,40.0,0.6590107532676461,217.59287692064865,341.9107159593114,559.50359287996,threshold-control
max-duration,6.6069943801824085,40.68774568787277,40.0,0.6589282142116927,217.89757046214632,342.4994719167214,560.3970423788678,threshold-control
max-duration,6.6069943801824085,40.713540941978565,40.0,0.658845663337397,218.20226400364396,343.088011670864,561.2902756745079,threshold-control
max-duration,6.6069943801824085,40.739336196084366,40.0,0.6587631006470172,218.5069575451417,343.6763352954214,562.1832928405631,threshold-control
max-duration,6.6069943801824085,40.76513145019017,40.0,0.658680526142813,218.8116510866394,344.26444286405047,563.0760939506898,threshold-control
max-duration,6.6069943801824085,40.79092670429596,40.0,0.6585979398270472,219.11634462813706,344.8523344503828,563.9686790785199,threshold-control
max-duration,6.6069943801824085,40.816721958401764,40.0,0.6585153417019832,219.42103816963478,345.4400101280258,564.8610482976605,threshold-control
max-duration,6.6069943801824085,40.84251721250756,40.0,0.6584327317698878,219.72573171113243,346.0274699705605,565.753201681693,threshold-control
max-duration,6.6069943801824085,40.86831246661336,40.0,0.6583501100330289,220.03042525263015,346.61471405154407,566.6451393041742,threshold-control
max-duration,6.6069943801824085,40.89410772071916,40.0,0.6582674764936768,220.33511879412788,347.20174244450783,567.5368612386357,threshold-control
max-duration,6.6069943801824085,40.91990297482496,40.0,0.6581848311541036,220.63981233562552,347.7885552229582,568.4283675585837,threshold-control
max-duration,6.6069943801824085,40.94569822893076,40.0,0.6581021740165838,220.94450587712325,348.3751524603769,569.3196583375002,threshold-control
max-duration,6.6069943801824085,40.971493483036554,40.0,0.6580195050833934,221.2491994186209,348.96153423021997,570.2107336488409,threshold-control
max-duration,6.6069943801824085,40.997288737142355,40.0,0.6579368243568108,221.55389296011862,349.54770060591926,571.1015935660378,threshold-control
max-duration,6.6069943801824085,41.02308399124815,40.0,0.6578541318391165,221.85858650161626,350.13365166088056,571.9922381624968,threshold-control
max-duration,6.6069943801824085,41.04887924535395,40.0,0.6577714275325925,222.16328004311399,350.7193874684857,572.8826675115997,threshold-control
max-duration,6.6069943801824085,41.074674499459746,40.0,0.6576887114395235,222.46797358461163,351.3049081020907,573.7728816867022,threshold-control
max-duration,6.6069943801824085,41.10046975356555,40.0,0.6576059835621955,222.77266712610935,351.890213635027,574.6628807611363,threshold-control
max-duration,6.6069943801824085,41.12626500767135,40.0,0.6575232439028973,223.0773606676071,352.475304140601,575.5526648082081,threshold-control
max-duration,6.6069943801824085,41.152060261777144,40.0,0.657440492463919,223.38205420910472,353.06017969209375,576.4422339011985,threshold-control
max-duration,6.6069943801824085,41.177855515882946,40.0,0.6573577292475532,223.68674775060248,353.644840362762,577.3315881133645,threshold-control
max-duration,6.6069943801824085,41.20365076998874,40.0,0.6572749542560943,223.9914412921001,354.22928622583686,578.220727517937,threshold-control
max-duration,6.6069943801824085,41.22944602409454,40.0,0.6571921674918388,224.29613483359785,354.81351735452506,579.1096521881229,threshold-control
max-duration,6.6069943801824085,41.25524127820034,40.0,0.6571093689570852,224.60082837509546,355.3975338220078,579.9983621971032,threshold-control
max-duration,6.6069943801824085,41.28103653230614,40.0,0.657026558654134,224.90552191659322,355.98133570144194,580.8868576180352,threshold-control
max-duration,6.6069943801824085,41.306831786411934,40.0,0.6569437365852879,225.21021545809083,356.56492306595885,581.7751385240497,threshold-control
max-duration,6.6069943801824085,41.332627040517735,40.0,0.6568609027528513,225.51490899958858,357.1482959886655,582.663204988254,threshold-control
max-duration,6.6069943801824085,41.35842229462354,40.0,0.6567780571591307,225.8196025410863,357.7314545426435,583.5510570837299,threshold-control
max-duration,6.6069943801824085,41.38421754872933,40.0,0.656695199806435,226.12429608258395,358.3143988009497,584.4386948835337,threshold-control
max-duration,6.6069943801824085,41.41001280283513,40.0,0.6566123306970747,226.42898962408168,358.89712883661633,585.326118460698,threshold-control
max-duration,6.6069943801824085,41.43580805694093,40.0,0.6565294498333625,226.73368316557932,359.4796447226501,586.2133278882294,threshold-control
max-duration,6.6069943801824085,41.46160331104673,40.0,0.6564465572176128,227.03837670707705,360.06194653203363,587.1003232391107,threshold-control
max-duration,6.6069943801824085,41.48739856515253,40.0,0.6563636528521426,227.34307024857475,360.6440343377242,587.9871045862989,threshold-control
max-duration,6.6069943801824085,41.513193819258326,40.0,0.6562807367392706,227.64776379007242,361.22590821265385,588.8736720027263,threshold-control
max-duration,6.6069943801824085,41.53898907336412,40.0,0.6561978088813174,227.95245733157006,361.80756822973063,589.7600255613007,threshold-control
max-duration,6.6069943801824085,41.56478432746992,40.0,0.6561148692806058,228.2571508730678,362.38901446183746,590.6461653349053,threshold-control
max-duration,6.6069943801824085,41.590579581575724,40.0,0.6560319179394607,228.5618444145655,362.97024698183196,591.5320913963974,threshold-control
max-duration,6.6069943801824085,41.61637483568152,40.0,0.6559489548602089,228.86653795606315,363.55126586254727,592.4178038186104,threshold-control
max-duration,6.6069943801824085,41.64217008978732,40.0,0.6558659800451792,229.17123149756088,364.13207117679184,593.3033026743527,threshold-control
max-duration,6.6069943801824085,41.667965343893115,40.0,0.6557829934967023,229.47592503905855,364.7126629973489,594.1885880364074,threshold-control
max-duration,6.6069943801824085,41.69376059799892,40.0,0.6556999952171112,229.78061858055625,365.29304139697746,595.0736599775337,threshold-control
max-duration,6.6069943801824085,41.71955585210472,40.0,0.6556169852087409,230.08531212205398,365.87320644841117,595.9585185704651,threshold-control
max-duration,6.6069943801824085,41.745351106210514,40.0,0.6555339634739281,230.39000566355162,366.453158224359,596.8431638879106,threshold-control
max-duration,6.6069943801824085,41.77114636031631,40.0,0.6554509300150121,230.6946992050493,367.0328967975055,597.7275960025548,threshold-control
max-duration,6.6069943801824085,41.79694161442211,40.0,0.6553678848343334,230.999392746547,367.6124222405102,598.6118149870572,threshold-control
max-duration,6.6069943801824085,41.82273686852791,40.0,0.6552848279342355,231.30408628804472,368.1917346260079,599.4958209140526,threshold-control
max-duration,6.6069943801824085,41.848532122633706,40.0,0.655201759317063,231.60877982954236,368.77083402660827,600.3796138561506,threshold-control
max-duration,6.6069943801824085,41.87432737673951,40.0,0.6551186789851632,231.91347337104008,369.34972051489706,601.2631938859371,threshold-control
max-duration,6.6069943801824085,41.9001226308453,40.0,0.655035586940885,232.21816691253773,369.92839416343446,602.1465610759722,threshold-control
max-duration,6.6069943801824085,41.925917884951104,40.0,0.6549524831865794,232.52286045403545,370.5068550447565,603.0297154987919,threshold-control
max-duration,6.6069943801824085,41.951713139056906,40.0,0.6548693677245999,232.8275539955332,371.08510323137426,603.9126572269074,threshold-control
max-duration,6.6069943801824085,41.9775083931627,40.0,0.6547862405573013,233.13224753703082,371.6631387957738,604.7953863328047,threshold-control
max-duration,6.6069943801824085,42.003303647268496,40.0,0.6547031016870409,233.43694107852846,372.2409618104172,605.6779028889457,threshold-control
max-duration,6.6069943801824085,42.0290989013743,40.0,0.6546199511161777,233.7416346200262,372.81857234774134,606.5602069677675,threshold-control
max-duration,6.6069943801824085,42.0548941554801,40.0,0.654536788847073,234.04632816152395,373.3959704801585,607.4422986416824,threshold-control
max-duration,6.6069943801824085,42.080689409585894,40.0,0.6544536148820903,234.35102170302156,373.97315628005606,608.3241779830777,threshold-control
max-duration,6.6069943801824085,42.106484663691695,40.0,0.6543704292235945,234.6557152445193,374.5501298197973,609.2058450643166,threshold-control
max-duration,6.6069943801824085,42.13227991779749,40.0,0.654287231873953,234.96040878601696,375.1268911717202,610.0872999577372,threshold-control
max-duration,6.6069943801824085,42.15807517190329,40.0,0.654204022835535,235.26510232751468,375.70344040813876,610.9685427356534,threshold-control
max-duration,6.6069943801824085,42.18387042600909,40.0,0.6541208021107119,235.56979586901238,376.2797776013418,611.8495734703541,threshold-control
max-duration,6.6069943801824085,42.20966568011489,40.0,0.6540375697018571,235.87448941051005,376.8559028235934,612.7303922341034,threshold-control
max-duration,6.6069943801824085,42.23546093422068,40.0,0.6539543256113459,236.1791829520077,377.4318161471336,613.6109990991413,threshold-control
max-duration,6.6069943801824085,42.261256188326485,40.0,0.6538710698415557,236.48387649350542,378.00751764417754,614.491394137683,threshold-control
max-duration,6.6069943801824085,42.287051442432286,40.0,0.653787802394866,236.78857003500312,378.58300738691554,615.3715774219187,threshold-control
max-duration,6.6069943801824085,42.31284669653808,40.0,0.6537045232736582,237.0932635765008,379.1582854475135,616.2515490240143,threshold-control
max-duration,6.6069943801824085,42.33864195064388,40.0,0.6536212324803159,237.3979571179985,379.7333518981129,617.1313090161113,threshold-control
max-duration,6.6069943801824085,42.36443720474968,40.0,0.6535379300172242,237.70265065949616,380.30820681083014,618.0108574703264,threshold-control
max-duration,6.6069943801824085,42.39023245885548,40.0,0.6534546158867709,238.00734420099386,380.8828502577577,618.8901944587516,threshold-control
max-duration,6.6069943801824085,42.41602771296128,40.0,0.6533712900913456,238.3120377424916,381.45728231096297,619.7693200534546,threshold-control
max-duration,6.6069943801824085,42.441822967067075,40.0,0.6532879526333397,238.61673128398922,382.0315030424888,620.648234326478,threshold-control
max-duration,6.6069943801824085,42.46761822117287,40.0,0.6532046035151471,238.9214248254869,382.6055125243538,621.5269373498406,threshold-control
max-duration,6.6069943801824085,42.49341347527867,40.0,0.6531212427391628,239.2261183669846,383.1793108285521,622.4054291955366,threshold-control
max-duration,6.6069943801824085,42.519208729384474,40.0,0.6530378703077852,239.53081190848235,383.75289802705277,623.2837099355351,threshold-control
max-duration,6.6069943801824085,42.54500398349027,40.0,0.6529544862234133,239.83550544997996,384.3262741918006,624.1617796417806,threshold-control
max-duration,6.6069943801824085,42.57079923759607,40.0,0.6528710904884493,240.14019899147772,384.89943939471624,625.0396383861939,threshold-control
max-duration,6.6069943801824085,42.596594491701865,40.0,0.6527876831052966,240.44489253297533,385.4723937076952,625.9172862406705,threshold-control
max-duration,6.6069943801824085,42.622389745807666,40.0,0.652704264076361,240.7495860744731,386.045137202609,626.7947232770821,threshold-control
max-duration,6.6069943801824085,42.64818499991347,40.0,0.6526208334040504,241.0542796159708,386.61766995130444,627.6719495672753,threshold-control
max-duration,6.6069943801824085,42.67398025401926,40.0,0.6525373910907744,241.35897315746845,387.1899920256036,628.5489651830721,threshold-control
max-duration,6.6069943801824085,42.699775508125065,40.0,0.6524539371389451,241.66366669896618,387.76210349730474,629.425770196271,threshold-control
max-duration,6.6069943801824085,42.72557076223086,40.0,0.6523704715509759,241.96836024046382,388.3340044381808,630.3023646786446,threshold-control
max-duration,6.6069943801824085,42.75136601633666,40.0,0.6522869943292832,242.27305378196155,388.90569491998116,631.1787487019427,threshold-control
max-duration,6.6069943801824085,42.777161270442456,40.0,0.6522035054762845,242.5777473234592,389.4771750144299,632.054922337889,threshold-control
max-duration,6.6069943801824085,42.80295652454826,40.0,0.6521200049943998,242.88244086495692,390.0484447932275,632.9308856581845,threshold-control
max-duration,6.6069943801824085,42.82875177865405,40.0,0.6520364928860511,243.18713440645456,390.619504328049,633.8066387345036,threshold-control
max-duration,6.6069943801824085,42.854547032759854,40.0,0.6519529691536623,243.4918279479523,391.1903536905461,634.6821816384984,threshold-control
max-duration,6.6069943801824085,42.880342286865655,40.0,0.6518694337996596,243.79652148945004,391.7609929523453,635.5575144417953,threshold-control
max-duration,6.6069943801824085,42.90613754097145,40.0,0.6517858868264708,244.10121503094769,392.3314221850488,636.4326372159965,threshold-control
max-duration,6.6069943801824085,42.93193279507725,40.0,0.651702328236526,244.4059085724454,392.9016414602349,637.3075500326803,threshold-control
max-duration,6.6069943801824085,42.957728049183046,40.0,0.6516187580322572,244.71060211394305,393.47165084945664,638.1822529633997,threshold-control
max-duration,6.6069943801824085,42.98352330328885,40.0,0.6515351762160986,245.01529565544078,394.0414504242438,639.0567460796844,threshold-control
max-duration,6.6069943801824085,43.00931855739464,40.0,0.6514515827904864,245.31998919693842,394.6110402561006,639.9310294530391,threshold-control
max-duration,6.6069943801824085,43.035113811500445,40.0,0.6513679777578586,245.62468273843615,395.1804204165079,640.805103154944,threshold-control
max-duration,6.6069943801824085,43.06090906560624,40.0,0.6512843611206555,245.9293762799338,395.7495909769214,641.6789672568551,threshold-control
max-duration,6.6069943801824085,43.08670431971204,40.0,0.651200732881319,246.23406982143152,396.31855200877317,642.5526218302047,threshold-control
max-duration,6.6069943801824085,43.11249957381784,40.0,0.6511170930422938,246.53876336292922,396.8873035834702,643.4260669463995,threshold-control
max-duration,6.6069943801824085,43.13829482792364,40.0,0.6510334416060257,246.8434569044269,397.4558457723956,644.2993026768224,threshold-control
max-duration,6.6069943801824085,43.16409008202944,40.0,0.6509497785749634,247.14815044592459,398.0241786469083,645.1723290928329,threshold-control
max-duration,6.6069943801824085,43.189885336135234,40.0,0.6508661039515569,247.45284398742226,398.5923022783424,646.0451462657646,threshold-control
max-duration,6.6069943801824085,43.215680590241035,40.0,0.6507824177382586,247.75753752891995,399.16021673800816,646.9177542669281,threshold-control
max-duration,6.6069943801824085,43.24147584434683,40.0,0.6506987199375229,248.06223107041762,399.7279220971911,647.7901531676088,threshold-control
max-duration,6.6069943801824085,43.26727109845263,40.0,0.6506150105518061,248.36692461191532,400.2954184271529,648.6623430390682,threshold-control
max-duration,6.6069943801824085,43.29306635255843,40.0,0.6505312895835668,248.671618153413,400.8627057991307,649.5343239525437,threshold-control
max-duration,6.6069943801824085,43.31886160666423,40.0,0.6504475570352652,248.9763116949107,401.4297842843375,650.4060959792482,threshold-control
max-duration,6.6069943801824085,43.34465686077003,40.0,0.6503638129093638,249.28100523640845,401.9966539539618,651.2776591903703,threshold-control
max-duration,6.6069943801824085,43.370452114875825,40.0,0.6502800572083274,249.5856987779061,402.5633148791678,652.1490136570739,threshold-control
max-duration,6.6069943801824085,43.396247368981626,40.0,0.6501962899346221,249.89039231940382,403.129767131096,653.0201594504997,threshold-control
max-duration,6.6069943801824085,43.42204262308742,40.0,0.6501125110907167,250.19508586090146,403.69601078086197,653.8910966417634,threshold-control
max-duration,6.6069943801824085,43.44783787719322,40.0,0.6500287206790816,250.49977940239918,404.26204589955756,654.7618253019567,threshold-control
max-duration,6.6069943801824085,43.473633131299025,40.0,0.6499449187021894,250.8044729438969,404.8278725582502,655.632345502147,threshold-control
max-duration,6.6069943801824085,43.49942838540482,40.0,0.6498611051625149,251.10916648539455,405.39349082798276,656.5026573133773,threshold-control
max-duration,6.6069943801824085,43.525223639510614,40.0,0.6497772800625347,251.4138600268922,405.9589007797744,657.3727608066665,threshold-control
max-duration,6.6069943801824085,43.551018893616416,40.0,0.6496934434047272,251.71855356838992,406.52410248462013,658.2426560530101,threshold-control
max-duration,6.6069943801824085,43.57681414772222,40.0,0.6496095951915735,252.02324710988765,407.08909601349035,659.1123431233781,threshold-control
max-duration,6.6069943801824085,43.60260940182801,40.0,0.6495257354255561,252.3279406513853,407.6538814373313,659.9818220887166,threshold-control
max-duration,6.6069943801824085,43.628404655933814,40.0,0.6494418641091597,252.63263419288302,408.2184588270655,660.8510930199485,threshold-control
max-duration,6.6069943801824085,43.65419991003961,40.0,0.6493579812448713,252.93732773438066,408.7828282535906,661.7201559879712,threshold-control
max-duration,6.6069943801824085,43.67999516414541,40.0,0.6492740868351795,253.24202127587841,409.346989787781,662.5890110636594,threshold-control
max-duration,6.6069943801824085,43.70579041825121,40.0,0.6491901808825753,253.5467148173761,409.91094350048604,663.4576583178623,threshold-control
max-duration,6.6069943801824085,43.731585672357006,40.0,0.6491062633895515,253.85140835887378,410.47468946253133,664.3260978214051,threshold-control
max-duration,6.6069943801824085,43.7573809264628,40.0,0.6490223343586028,254.1561019003714,411.0382277447185,665.1943296450899,threshold-control
max-duration,6.6069943801824085,43.7831761805686,40.0,0.6489383937922264,254.46079544186915,411.60155841782483,666.062353859694,threshold-control
max-duration,6.6069943801824085,43.808971434674405,40.0,0.6488544416929211,254.76548898336685,412.16468155260344,666.9301705359703,threshold-control
max-duration,6.6069943801824085,43.8347666887802,40.0,0.6487704780631878,255.07018252486452,412.7275972197834,667.7977797446479,threshold-control
max-duration,6.6069943801824085,43.860561942886,40.0,0.6486865029055295,255.37487606636222,413.29030549006984,668.6651815564321,threshold-control
max-duration,6.6069943801824085,43.886357196991796,40.0,0.6486025162224516,255.6795696078599,413.8528064341433,669.5323760420033,threshold-control
max-duration,6.6069943801824085,43.9121524510976,40.0,0.6485185180164607,255.9842631493576,414.41510012266104,670.3993632720187,threshold-control
max-duration,6.6069943801824085,43.9379477052034,40.0,0.648434508290066,256.28895669085534,414.97718662625556,671.266143317111,threshold-control
max-duration,6.6069943801824085,43.963742959309194,40.0,0.6483504870457786,256.59365023235296,415.53906601553535,672.1327162478883,threshold-control
max-duration,6.6069943801824085,43.98953821341499,40.0,0.6482664542861116,256.8983437738506,416.1007383610851,672.9990821349357,threshold-control
max-duration,6.6069943801824085,44.01533346752079,40.0,0.6481824100135805,257.20303731534835,416.6622037334656,673.8652410488138,threshold-control
max-duration,6.6069943801824085,44.04112872162659,40.0,0.648098354230702,257.5077308568461,417.22346220321305,674.7311930600591,threshold-control
max-duration,6.6069943801824085,44.06692397573239,40.0,0.6480142869399954,257.8124243983437,417.78451384083974,675.5969382391834,threshold-control
max-duration,6.6069943801824085,44.09271922983819,40.0,0.6479302081439822,258.1171179398414,418.3453587168345,676.462476656676,threshold-control
max-duration,6.6069943801824085,44.11851448394398,40.0,0.6478461178451853,258.4218114813391,418.90599690166124,677.3278083830003,threshold-control
max-duration,6.6069943801824085,44.144309738049785,40.0,0.6477620160461304,258.7265050228368,419.4664284657609,678.1929334885976,threshold-control
max-duration,6.6069943801824085,44.170104992155586,40.0,0.6476779027493446,259.03119856433455,420.02665347954945,679.0578520438839,threshold-control
max-duration,6.6069943801824085,44.19590024626138,40.0,0.6475937779573571,259.33589210583216,420.58667201341916,679.9225641192513,threshold-control
max-duration,6.6069943801824085,44.221695500367176,40.0,0.6475096416726996,259.64058564732983,421.14648413773875,680.7870697850685,threshold-control
max-duration,6.6069943801824085,44.24749075447298,40.0,0.6474254938979054,259.94527918882756,421.7060899228525,681.6513691116801,threshold-control
max-duration,6.6069943801824085,44.27328600857878,40.0,0.6473413346355096,260.2499727303253,422.26548943908085,682.5154621694062,threshold-control
max-duration,6.6069943801824085,44.299081262684574,40.0,0.6472571638880501,260.5546662718229,422.82468275672005,683.379349028543,threshold-control
max-duration,6.6069943801824085,44.324876516790376,40.0,0.647172981658066,260.8593598133207,423.3836699460429,684.2430297593635,threshold-control
max-duration,6.6069943801824085,44.35067177089617,40.0,0.6470887879480993,261.1640533548183,423.9424510772977,685.106504432116,threshold-control
max-duration,6.6069943801824085,44.37646702500197,40.0,0.647004582760693,261.468746896316,424.5010262207093,685.9697731170253,threshold-control
max-duration,6.6069943801824085,44.402262279107774,40.0,0.646920366098393,261.77344043781375,425.05939544647833,686.8328358842921,threshold-control
max-duration,6.6069943801824085,44.42805753321357,40.0,0.6468361379637468,262.0781339793114,425.61755882478127,687.6956928040927,threshold-control
max-duration,6.6069943801824085,44.45385278731936,40.0,0.6467518983593039,262.38282752080903,426.17551642577115,688.5583439465802,threshold-control
max-duration,6.6069943801824085,44.479648041425165,40.0,0.6466676472876163,262.68752106230676,426.73326831957706,689.4207893818838,threshold-control
max-duration,6.6069943801824085,44.50544329553097,40.0,0.6465833847512372,262.9922146038045,427.29081457630394,690.2830291801084,threshold-control
max-duration,6.6069943801824085,44.53123854963677,40.0,0.6464991107527225,263.2969081453022,427.84815526603285,691.1450634113351,threshold-control
max-duration,6.6069943801824085,44.55703380374256,40.0,0.6464148252946301,263.6016016867999,428.405290458821,692.0068921456209,threshold-control
max-duration,6.6069943801824085,44.58282905784836,40.0,0.6463305283795195,263.9062952282975,428.96222022470175,692.8685154529993,threshold-control
max-duration,6.6069943801824085,44.60862431195416,40.0,0.6462462200099528,264.2109887697952,429.5189446336849,693.7299334034801,threshold-control
max-duration,6.6069943801824085,44.63441956605996,40.0,0.6461619001884934,264.51568231129295,430.07546375575583,694.5911460670488,threshold-control
max-duration,6.6069943801824085,44.660214820165756,40.0,0.6460775689177074,264.8203758527906,430.63177766087637,695.4521535136671,threshold-control
max-duration,6.6069943801824085,44.68601007427155,40.0,0.6459932262001624,265.12506939428823,431.1878864189845,696.3129558132728,threshold-control
max-duration,6.6069943801824085,44.71180532837735,40.0,0.6459088720384287,265.42976293578596,431.7437900999945,697.1735530357805,threshold-control
max-duration,6.6069943801824085,44.737600582483154,40.0,0.645824506435078,265.7344564772837,432.2994887737966,698.0339452510804,threshold-control
max-duration,6.6069943801824085,44.763395836588955,40.0,0.6457401293926842,266.0391500187814,432.8549825102572,698.8941325290386,threshold-control
max-duration,6.6069943801824085,44.78919109069475,40.0,0.6456557409138233,266.3438435602791,433.4102713792188,699.7541149394979,threshold-control
max-duration,6.6069943801824085,44.814986344800545,40.0,0.6455713410010733,266.6485371017767,433.9653554505005,700.6138925522773,threshold-control
max-duration,6.6069943801824085,44.84078159890635,40.0,0.6454869296570143,266.9532306432744,434.52023479389754,701.473465437172,threshold-control
max-duration,6.6069943801824085,44.86657685301215,40.0,0.6454025068842282,267.25792418477215,435.0749094791809,702.3328336639531,threshold-control
max-duration,6.6069943801824085,44.89237210711794,40.0,0.6453180726852993,267.5626177262698,435.62937957609813,703.1919973023679,threshold-control
max-duration,6.6069943801824085,44.91816736122374,40.0,0.6452336270628135,267.8673112677675,436.18364515437304,704.0509564221404,threshold-control
max-duration,6.6069943801824085,44.94396261532954,40.0,0.645149170019359,268.17200480926516,436.7377062837056,704.9097110929708,threshold-control
max-duration,6.6069943801824085,44.96975786943534,40.0,0.6450647015575259,268.4766983507629,437.29156303377215,705.7682613845351,threshold-control
max-duration,6.6069943801824085,44.99555312354114,40.0,0.6449802216799065,268.7813918922606,437.84521547422503,706.6266073664856,threshold-control
max-duration,6.6069943801824085,45.02134837764694,40.0,0.6448957303890952,269.0860854337583,438.39866367469284,707.4847491084512,threshold-control
max-duration,6.6069943801824085,45.04714363175273,40.0,0.6448112276876878,269.3907789752559,438.9519077047807,708.3426866800365,threshold-control
max-duration,6.6069943801824085,45.072938885858534,40.0,0.644726713578283,269.6954725167536,439.5049476340701,709.2004201508237,threshold-control
max-duration,6.6069943801824085,45.098734139964336,40.0,0.6446421880634807,270.0001660582514,440.0577835321185,710.0579495903698,threshold-control
max-duration,6.6069943801824085,45.12452939407013,40.0,0.6445576511458836,270.304859599749,440.6104154684595,710.9152750682085,threshold-control
max-duration,6.6069943801824085,45.150324648175925,40.0,0.6444731028280959,270.60955314124664,441.1628435126036,711.7723966538503,threshold-control
max-duration,6.6069943801824085,45.17611990228173,40.0,0.6443885431127238,270.91424668274436,441.7150677340373,712.6293144167817,threshold-control
max-duration,6.6069943801824085,45.20191515638753,40.0,0.6443039720023759,271.21894022424215,442.26708820222325,713.4860284264653,threshold-control
max-duration,6.6069943801824085,45.22771041049333,40.0,0.6442193894996626,271.5236337657398,442.8189049866006,714.3425387523404,threshold-control
max-duration,6.6069943801824085,45.253505664599125,40.0,0.6441347956071963,271.8283273072375,443.37051815658475,715.1988454638222,threshold-control
max-duration,6.6069943801824085,45.27930091870492,40.0,0.6440501903275917,272.1330208487351,443.9219277815675,716.0549486303026,threshold-control
max-duration,6.6069943801824085,45.30509617281072,40.0,0.6439655736634651,272.4377143902329,444.47313393091736,716.9108483211502,threshold-control
max-duration,6.6069943801824085,45.33089142691652,40.0,0.6438809456174351,272.74240793173055,445.0241366739785,717.7665446057091,threshold-control
max-duration,6.6069943801824085,45.35668668102232,40.0,0.6437963061921224,273.0471014732282,445.57493608007167,718.6220375533,threshold-control
max-duration,6.6069943801824085,45.38248193512811,40.0,0.6437116553901494,273.3517950147259,446.12553221849447,719.4773272332203,threshold-control
max-duration,6.6069943801824085,45.408277189233914,40.0,0.6436269932141407,273.6564885562236,446.67592515852056,720.3324137147442,threshold-control
max-duration,6.6069943801824085,45.434072443339716,40.0,0.6435423196667232,273.9611820977213,447.2261149693999,721.1872970671211,threshold-control
max-duration,6.6069943801824085,45.45986769744552,40.0,0.6434576347505253,274.265875639219,447.77610172035867,722.0419773595777,threshold-control
max-duration,6.6069943801824085,45.48566295155131,40.0,0.6433729384681779,274.5705691807167,448.32588548059994,722.8964546613166,threshold-control
max-duration,6.6069943801824085,45.51145820565711,40.0,0.6432882308223137,274.87526272221436,448.87546631930286,723.7507290415173,threshold-control
max-duration,6.6069943801824085,45.53725345976291,40.0,0.6432035118155673,275.17995626371203,449.4248443056233,724.6048005693353,threshold-control
max-duration,6.6069943801824085,45.56304871386871,40.0,0.6431187814505757,275.4846498052098,449.9740195086934,725.4586693139031,threshold-control
max-duration,6.6069943801824085,45.588843967974505,40.0,0.6430340397299776,275.7893433467074,450.5229919976213,726.3123353443287,threshold-control
max-duration,6.6069943801824085,45.61463922208031,40.0,0.6429492866564139,276.09403688820515,451.07176184149256,727.1657987296977,threshold-control
max-duration,6.6069943801824085,45.6404344761861,40.0,0.6428645222325273,276.39873042970277,451.6203291093682,728.0190595390709,threshold-control
max-duration,6.6069943801824085,45.6662297302919,40.0,0.642779746460963,276.70342397120055,452.1686938702864,728.872117841487,threshold-control
max-duration,6.6069943801824085,45.692024984397705,40.0,0.6426949593443676,277.0081175126983,452.71685619326144,729.7249737059597,threshold-control
max-duration,6.6069943801824085,45.7178202385035,40.0,0.6426101608853904,277.3128110541959,453.2648161472841,730.5776272014799,threshold-control
max-duration,6.6069943801824085,45.743615492609294,40.0,0.642525351086682,277.6175045956935,453.8125738013219,731.4300783970154,threshold-control
max-duration,6.6069943801824085,45.769410746715096,40.0,0.6424405299508955,277.9221981371913,454.36012922431877,732.28232736151,threshold-control
max-duration,6.6069943801824085,45.7952060008209,40.0,0.6423556974806861,278.226891678689,454.9074824851949,733.1343741638839,threshold-control
max-duration,6.6069943801824085,45.82100125492669,40.0,0.6422708536787107,278.5315852201866,455.4546336528471,733.9862188730339,threshold-control
max-duration,6.6069943801824085,45.846796509032494,40.0,0.6421859985476284,278.83627876168435,456.0015827961491,734.8378615578335,threshold-control
max-duration,6.6069943801824085,45.87259176313829,40.0,0.6421011320901004,279.140972303182,456.5483299839504,735.6893022871325,threshold-control
max-duration,6.6069943801824085,45.89838701724409,40.0,0.6420162543087897,279.44566584467975,457.0948752850778,736.5405411297575,threshold-control
max-duration,6.6069943801824085,45.92418227134989,40.0,0.6419313652063616,279.7503593861774,457.64121876833417,737.3915781545116,threshold-control
max-duration,6.6069943801824085,45.94997752545569,40.0,0.6418464647854832,280.0550529276751,458.18736050249896,738.242413430174,threshold-control
max-duration,6.6069943801824085,45.97577277956148,40.0,0.6417615530488237,280.35974646917276,458.7333005563283,739.093047025501,threshold-control
max-duration,6.6069943801824085,46.00156803366728,40.0,0.6416766299990543,280.6644400106705,459.2790389985551,739.9434790092256,threshold-control
max-duration,6.6069943801824085,46.027363287773085,40.0,0.6415916956388483,280.9691335521682,459.82457589788845,740.7937094500567,threshold-control
max-duration,6.6069943801824085,46.05315854187889,40.0,0.6415067499708812,281.27382709366594,460.36991132301426,741.6437384166802,threshold-control
max-duration,6.6069943801824085,46.07895379598468,40.0,0.6414217929978301,281.57852063516356,460.91504534259474,742.4935659777583,threshold-control
max-duration,6.6069943801824085,46.104749050090476,40.0,0.6413368247223743,281.8832141766612,461.45997802526915,743.3431922019304,threshold-control
max-duration,6.6069943801824085,46.13054430419628,40.0,0.6412518451471951,282.18790771815895,462.00470943965314,744.1926171578122,threshold-control
max-duration,6.6069943801824085,46.15633955830208,40.0,0.6411668542749764,282.4926012596567,462.549239654339,745.0418409139955,threshold-control
