strategy,t,S,I,Sq,Iq,Cc,Cq,c,q,Rt
常规控制,57.53285063116649,166593.3134384578,152.9108005710113,8409237.154874003,20.729296572293165,3105513.772270976,1481655.7584099337,12.8872,0.323,0.05601421943724896
常规控制,57.55784172415781,166593.04982910442,151.84925532017252,8409237.325440653,20.577100217816348,3105513.8352608853,1481655.7884627264,12.8872,0.323,0.05601413080300632
常规控制,57.58283281714913,166592.78805016438,150.7950793173918,8409237.494822947,20.426033188186757,3105513.897813414,1481655.8183068428,12.8872,0.323,0.0560140427842096
常规控制,57.60782391014045,166592.52808889607,149.74822128922904,8409237.66302913,20.276086979001672,3105513.9599316074,1481655.8479437353,12.8872,0.323,0.05601395537657464
常规控制,57.63281500313177,166592.26993264846,148.708630326339,8409237.830067387,20.12725315193292,3105514.0216184873,1481655.8773748467,12.8872,0.323,0.05601386857584774
常规控制,57.65780609612309,166592.0135688611,147.67625588347033,8409237.995945843,19.9795233347267,3105514.082877056,1481655.9066016085,12.8872,0.323,0.05601378237780567
常规控制,57.68279718911441,166591.7589850641,146.65104777946712,8409238.16067257,19.832889221203846,3105514.143710293,1481655.9356254423,12.8872,0.323,0.05601369677825562
常规控制,57.70778828210573,166591.50616887823,145.63295619726787,8409238.324255574,19.68734257125965,3105514.204121156,1481655.9644477596,12.8872,0.323,0.0560136117730353
常规控制,57.73277937509705,166591.25510801474,144.62193168390576,8409238.486702811,19.54287521086392,3105514.2641125824,1481655.9930699614,12.8872,0.323,0.056013527358012814
常规控制,57.757770468088374,166591.00579027555,143.61792515050865,8409238.64802217,19.39947903206094,3105514.3236874854,1481656.0214934382,12.8872,0.323,0.05601344352908677
常规控制,57.78276156107969,166590.7582034535,142.62088747276812,8409238.80822155,19.257145918253638,3105514.3828487834,1481656.0497195816,12.8872,0.323,0.056013360282152695
常规控制,57.80775265407101,166590.5123353867,141.63076970987305,8409238.967308823,19.115867791165982,3105514.4415993816,1481656.0777497785,12.8872,0.323,0.05601327761312139
常规控制,57.83274374706233,166590.26817423722,140.6475242214938,8409239.125291646,18.97563681811961,3105514.499942109,1481656.1055853781,12.8872,0.323,0.0560131955180125
常规控制,57.85773484005365,166590.02570824474,139.67110367988565,8409239.282177627,18.836445222023656,3105514.5578797758,1481656.1332277213,12.8872,0.323,0.05601311399287186
常规控制,57.88272593304497,166589.78492571999,138.7014610427845,8409239.437974334,18.698285276231072,3105514.615415175,1481656.1606781408,12.8872,0.323,0.056013033033769116
常规控制,57.907717026036295,166589.54581504472,137.73854955340673,8409239.592689281,18.561149304538624,3105514.672551083,1481656.187937961,12.8872,0.323,0.05601295263679785
常规控制,57.93270811902761,166589.30836467163,136.78232274044944,8409239.74632994,18.42502968118694,3105514.7292902586,1481656.2150084982,12.8872,0.323,0.05601287279807546
常规控制,57.95769921201893,166589.0725631244,135.83273441808956,8409239.898903739,18.289918830860348,3105514.785635445,1481656.2418910612,12.8872,0.323,0.056012793513743234
常规控制,57.98269030501025,166588.83839899782,134.88973868598515,8409240.050418057,18.155809228687115,3105514.841589366,1481656.26858695,12.8872,0.323,0.05601271477996635
常规控制,58.00768139800157,166588.60586095747,133.95328992927463,8409240.200880224,18.022693400239284,3105514.8971547317,1481656.2950974565,12.8872,0.323,0.0560126365929338
常规控制,58.032672490992894,166588.3749377401,133.0233428185769,8409240.350297531,17.89056392153272,3105514.9523342326,1481656.3214238654,12.8872,0.323,0.05601255894885851
常规控制,58.057663583984215,166588.14561815336,132.09985230999138,8409240.498677222,17.7594134190271,3105515.007130543,1481656.3475674521,12.8872,0.323,0.05601248184397724
常规控制,58.08265467697554,166587.91789107595,131.18277364509794,8409240.646026488,17.629234569625932,3105515.0615463206,1481656.3735294847,12.8872,0.323,0.05601240527455064
常规控制,58.10764576996685,166587.69174545747,130.27206235095727,8409240.792352483,17.500020100676572,3105515.115584206,1481656.3993112233,12.8872,0.323,0.056012329236863195
常规控制,58.13263686295817,166587.46717031865,129.36767424010978,8409240.93766231,17.37176278997008,3105515.169246822,1481656.424913919,12.8872,0.323,0.0560122537272233
常规控制,58.15762795594949,166587.24415475107,128.4695654105771,8409241.081963027,17.244455465741453,3105515.222536776,1481656.450338816,12.8872,0.323,0.05601217874196319
常规控制,58.182619048940815,166587.02268791737,127.57769224586121,8409241.225261645,17.118091006669466,3105515.2754566576,1481656.4755871494,12.8872,0.323,0.05601210427743899
常规控制,58.207610141932136,166586.8027590512,126.6920114149445,8409241.367565133,16.99266234187672,3105515.328009039,1481656.5006601468,12.8872,0.323,0.05601203033003068
常规控制,58.23260123492346,166586.58435745718,125.81247987228993,8409241.508880408,16.86816245092962,3105515.3801964764,1481656.5255590274,12.8872,0.323,0.05601195689614212
常规控制,58.25759232791477,166586.36747251093,124.93905485784117,8409241.649214348,16.74458436383844,3105515.432021508,1481656.5502850027,12.8872,0.323,0.056011883972201054
常规控制,58.28258342090609,166586.15209365904,124.07169389702167,8409241.78857378,16.621921161057166,3105515.483486656,1481656.5748392756,12.8872,0.323,0.056011811554659056
常规控制,58.307574513897414,166585.9382104191,123.21035480073616,8409241.926965484,16.500165973483693,3105515.5345944245,1481656.5992230412,12.8872,0.323,0.0560117396399916
常规控制,58.332565606888735,166585.72581237968,122.35499566536954,8409242.0643962,16.379311982459715,3105515.5853473023,1481656.6234374864,12.8872,0.323,0.056011668224698025
常规控制,58.35755669988006,166585.5148892004,121.50557487278732,8409242.20087262,16.259352419770742,3105515.635747759,1481656.6474837903,12.8872,0.323,0.05601159730530153
常规控制,58.38254779287138,166585.30543061183,120.66205109033544,8409242.336401384,16.140280567646098,3105515.68579825,1481656.6713631232,12.8872,0.323,0.056011526878349205
常规控制,58.40753888586269,166585.0974264155,119.8243832708406,8409242.470989095,16.022089758758966,3105515.735501211,1481656.6950766484,12.8872,0.323,0.056011456940411986
常规控制,58.432529978854014,166584.890866484,118.99253065260932,8409242.604642304,15.90477337622624,3105515.7848590626,1481656.71862552,12.8872,0.323,0.056011387488084693
常规控制,58.457521071845335,166584.68574076088,118.1664527594293,8409242.737367516,15.78832485360874,3105515.8338742075,1481656.7420108845,12.8872,0.323,0.05601131851798601
