valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,platform_error,q_t2_error,cum_decomp_error
1,2.61360787671233,0.155,0.3504,6,0.01526,763,12.971,0.017,1.7,762,1,0.909109697923758,265.399682062626,740.461639178409,291.93361666777,242.919509677419,4.60737376087482,27.3286686725324,22.7212949116576,212.800755706109,65.6060732158121,0.611757457150115,0.291839652822572,6.38163155588839,5.08323746376387,19.8841650590914,156.78428189032,73.0552748184274,249.723721767839,173.712113090637,NaN,2.74086309204336e-16,0
1,2.61360787671233,0.155,0.3504,6,0.01526,763,13.734,0.018,1.8,762,1,0.909109697923758,265.399682062626,739.075246463514,291.93361666777,242.919509677419,4.71370873292891,26.1468727001454,21.4331639672165,210.586585073273,64.0095704641772,0.611029173209346,0.291454444178426,6.01145562169753,4.78189833816423,21.164079617494,156.464326450868,75.0993920424346,252.727798110797,173.712113090637,NaN,2.74086309204336e-16,0
1,2.61360787671233,0.155,0.3504,6,0.01526,763,14.497,0.019,1.9,762,1,0.909109697923758,265.399682062626,737.687153716261,291.93361666777,242.919509677419,4.81460560704682,25.0951327293522,20.2805271223053,208.452951852315,62.5636104901921,0.610297253748852,0.291067632576041,5.6802040873705,4.51225092284432,22.4455636418513,156.143684141915,77.069157313456,255.658405097222,173.712113090637,NaN,2.74086309204336e-16,0
1,2.61360787671233,0.155,0.3504,6,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,265.399682062626,736.297348227965,291.93361666777,242.919509677419,4.91062474195188,24.1536841824597,19.2430594405079,206.393073143275,61.2469280717176,0.609561666398379,0.290679204460099,5.38203802270963,4.26954135677377,23.7286288647908,155.822349281888,78.9708325890968,258.521810735776,173.712113090637,NaN,2.74086309204336e-16,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,1.526,0.002,0.2,762,1,0.909109697923758,254.783694780121,761.084495931765,280.256272001059,233.202729290323,0.702327888124812,194.109221639921,193.406893751796,262.631420149325,229.625503967696,0.63738643637399,0.305607819306463,57.0254786437747,47.6082617842026,0.845191245324652,161.915467214319,16.2712225997529,179.031881059396,184.112513567563,NaN,5.20417042793042e-17,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,2.289,0.003,0.3,762,1,0.909109697923758,254.783694780121,759.755350452918,280.256272001059,233.202729290323,1.37765644980442,130.181129083934,128.803472634129,253.002456207675,172.453333579483,0.636752066141027,0.305261810295806,37.9320838356154,31.6316193592379,2.07225528737808,161.618322363556,25.1606599134721,188.851237564407,184.112513567563,NaN,5.20417042793042e-17,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,3.052,0.004,0.4,762,1,0.909109697923758,254.783694780121,758.424844517127,280.256272001059,233.202729290323,1.85815325774029,98.359556850717,96.5014035929767,246.17572794008,142.101410801167,0.636114819701044,0.304914511028488,28.3852254110592,23.6431772301717,3.30057530014527,161.320642695628,31.4630797127709,196.084297708545,184.112513567563,NaN,5.20417042793042e-17,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,3.815,0.005,0.5,762,1,0.909109697923758,254.783694780121,757.092969138683,280.256272001059,233.202729290323,2.23190005734792,79.3517732261074,77.1198731687595,240.634052185069,123.19346715993,0.63547467412847,0.304565911829752,22.6569807535825,18.8500148613697,4.53015957921306,161.022424317242,36.5791419948244,202.131725891279,184.112513567563,NaN,5.20417042793042e-17,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,4.578,0.006,0.6,762,1,0.909109697923758,254.783694780121,755.759715235366,280.256272001059,233.202729290323,2.53813086752142,66.7367410537497,64.1986101862283,235.874329863677,110.205044309316,0.634831606227683,0.304216002913113,18.8380423177586,15.6544920724499,5.76101650926594,160.723663290247,40.9733066695619,207.457986469075,184.112513567563,NaN,5.20417042793042e-17,0
1,2.72250820490868,0.155,0.3504,6.25,0.01526,763,5.341,0.007,0.7,762,1,0.909109697923758,254.783694780121,754.425073626999,280.256272001059,233.202729290323,2.79777436054968,57.7667013401844,54.9689269796347,231.65501839968,100.684720786388,0.63418559252874,0.303864774378596,16.1101354355373,13.3719059273747,6.99315456542204,160.424355630928,44.8685652865377,212.286075482888,184.112513567563,NaN,5.20417042793042e-17,0
