valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,platform_error,q_t2_error,cum_decomp_error
1,3.4848105022831,0.155,0.3504,8,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,199.04976154697,739.85779981938,218.950212500827,182.189632258065,3.1744952151285,20.1703578508267,16.9958626356982,146.182469014135,52.6954891693592,0.70858044301121,0.346462778292014,5.71630778115309,5.40783615301447,20.4416281633431,157.533131129336,67.1790130387513,245.15377233143,246.456434349588,NaN,2.74086309204336e-16,0
1,3.59371083047945,0.155,0.3504,8.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,193.017950591001,740.132174040849,212.31535757656,176.66873431085,3.04022586019574,19.7702139048209,16.7299880446251,140.807351228476,51.8450334087739,0.717516097052684,0.351922391978882,5.71963949152224,5.49418307918931,20.1883265145859,157.40275971636,66.0160266164025,243.607112847349,254.071047477698,NaN,2.74086309204336e-16,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,187.340952044207,740.384144843625,206.070788236073,171.472595066414,2.91686390759692,19.3870022212834,16.4701383136865,135.766351061247,51.0316334943664,0.725917755774673,0.357136247580463,5.71800585313317,5.57162357792129,19.9557076503192,157.235643650899,64.9048943301837,242.096245631402,261.409851479314,NaN,5.20417042793042e-17,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,181.988353414372,740.616352322304,200.183051429328,166.573378064516,2.80313102876432,19.0196472474227,16.2165162186584,131.03005898606,50.2527646472879,0.733832155546669,0.3621231287849,5.71207786176547,5.64095119445009,19.7413342413008,157.038293572742,63.8418832083829,240.621511022426,268.486792755315,NaN,2.74086309204336e-16,0
1,3.92041181506849,0.155,0.3504,9,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,176.933121375084,740.831036896878,194.622411111846,161.946339784946,2.69794129805602,18.6671650201751,15.9692237221191,126.572386460886,49.5061356374151,0.741300696686447,0.366899816460837,5.70243404215123,5.70288346646338,19.5431379369565,156.816126531695,62.8236258851461,239.182890353797,275.315064813462,NaN,5.20417042793042e-17,0
1,4.02931214326484,0.155,0.3504,9.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,172.151145121703,741.030112276221,189.362345946661,157.56941168265,2.6003662803532,18.3286529081835,15.7282866278303,122.370112137356,48.7896611356994,0.748360190148377,0.371481360897504,5.68957457516879,5.75806939944664,19.3593520056661,156.573666549073,61.847075818607,237.780094373346,281.907125031938,NaN,5.20417042793042e-17,0
1,4.13821247146119,0.155,0.3504,9.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,167.620851829027,741.215222982916,184.379126316486,153.422848217317,2.50960745970179,18.0032809141371,15.4936734544353,118.402500310959,48.1014381613543,0.755043481003788,0.375881309268953,5.67393302447763,5.8070963113171,19.1884582279727,156.314704374251,60.9094690353938,236.412631637618,288.274719812554,NaN,2.74086309204336e-16,0
1,4.24711279965753,0.155,0.3504,9.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,163.322881269308,741.387790124727,179.651456410935,149.488929032258,2.42497426793041,17.6902842109199,15.2653099429895,114.650978563123,47.4397258720192,0.761379972070565,0.380111896932642,5.65588611203407,5.85049604895251,19.0291446404644,156.04242560514,60.0082913064614,235.079861552065,294.428914941196,NaN,2.74086309204336e-16,0
1,4.35601312785388,0.155,0.3504,10,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,159.239809237576,741.549048124813,175.160170000662,145.751705806452,2.3458664289182,17.3889566734317,15.0430902445135,111.098864169348,46.8029281137669,0.767396066055742,0.384184209283677,5.63576190023776,5.88875060229639,18.8802716265256,155.759514085129,59.1412498658605,233.781035577515,300.380128899381,NaN,2.74086309204336e-16,0
1,4.46491345605023,0.155,0.3504,10.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,155.355911451293,741.700074429743,170.887970732353,142.196786152636,2.27175966033289,17.098645228154,14.8268855678211,107.731130892451,46.1895782715625,0.773115540768471,0.388108319461201,5.61384666694318,5.92229715435605,18.7408444899676,155.468235835612,58.3062489476127,232.515329273192,306.138167537913,NaN,2.74086309204336e-16,0
1,4.57381378424658,0.155,0.3504,10.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,151.656961178644,741.841813714562,166.81920952444,138.811148387097,2.20219401044641,16.8187448844339,14.6165508739875,104.534209384843,45.5983260532103,0.778559869031184,0.391893406116757,5.59039070348392,5.95153261139723,18.6099911089681,155.170507559073,57.5013685461033,231.281867214144,311.712259005016,NaN,2.74086309204336e-16,0
1,4.68271411244292,0.155,0.3504,10.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,148.130055104722,741.975097739465,162.939693023871,135.582982145536,2.13676428006228,16.5486943412813,14.411930061219,101.495815691207,45.0279259102103,0.783748492641908,0.395547854617444,5.56561322163984,5.97681765946157,18.4869436044313,154.867952832881,56.7248459097454,230.079742347058,317.111088169162,NaN,5.20417042793042e-17,0
1,4.79161444063927,0.155,0.3504,11,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,144.763462943251,742.100661743671,159.23651818242,132.501550733138,2.07511210703393,16.2879720851583,14.2128599781244,98.6048033500324,44.4772268532715,0.788699057959985,0.399079344406057,5.53970652044072,5.99848039261856,18.3710232052052,154.56194842419,55.9750593617311,228.908030991127,322.342830027938,NaN,5.20417042793042e-17,0
1,4.90051476883562,0.155,0.3504,11.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,141.546497100067,742.219158061606,155.697928889477,129.557071827957,2.01691938599412,16.0360929103498,14.0191735243557,95.8510353971785,43.9451634627648,0.793427619282905,0.402494924730256,5.51283953580061,6.01681955616825,18.2616276776523,154.253662631996,55.250514109774,227.765804419422,327.415181775355,NaN,5.20417042793042e-17,0
1,5.00941509703196,0.155,0.3504,11.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,138.469399337022,742.331167495775,152.313191304923,126.740613744741,1.96190276760398,15.7926048057169,13.830702038113,93.2252732212147,43.4307479281596,0.797948815066473,0.405801080549794,5.4851608736589,6.03210744502546,18.1582208262372,153.94408716081,54.5498297621951,226.652137749242,332.335393330064,NaN,2.74086309204336e-16,0
1,5.11831542522831,0.155,0.3504,11.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,135.52324190432,742.437208866273,149.072485106946,124.044004941661,1.90980903612263,15.557086161076,13.6472771249534,90.7190797424576,42.9330629775334,0.802276021148806,0.409003790109956,5.456801409367,6.04459249417425,18.0603236774461,153.634063720531,53.8717293130499,225.566116711027,337.110296219754,NaN,5.20417042793042e-17,0
1,5.22721575342466,0.155,0.3504,12,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,132.699841031313,742.537747069305,145.966808333885,121.45975483871,1.86041120585884,15.3291432538707,13.4687320480118,88.3247348114388,42.451255580149,0.80642148442146,0.412108575412312,5.427876521583,6.05450159466194,17.9675070401728,153.32430630647,53.2150293962771,224.50684274292,341.746330782662,NaN,2.74086309204336e-16,0
1,5.336116081621,0.155,0.3504,12.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,129.991681010266,742.63319990959,142.987893878091,118.980984331797,1.81350520931952,15.1084079827395,13.29490277342,86.0351610681102,41.9845313229806,0.81039643981086,0.415120546606451,5.39848801720185,6.0620421652688,17.8793851980646,153.015419925346,52.5786316396352,223.473436763046,346.24957169295,NaN,5.20417042793042e-17,0
1,5.44501640981735,0.155,0.3504,12.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,127.391847390061,742.723943919031,140.128136000529,116.601364645161,1.76890707496024,14.8945358193986,13.1256287444384,83.8438587861908,41.5321493767964,0.814211212961509,0.418044441158195,5.36872579429956,6.0674040068403,17.7956105377369,152.707916385175,51.9615149746983,222.46504189761,350.62575184799,NaN,5.20417042793042e-17,0
1,5.5539167380137,0.155,0.3504,12.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,124.893968029471,742.810319332978,137.380525490715,114.315063377609,1.72645051209872,14.6872039542103,12.9607534421116,81.7448484599159,41.0934179796124,0.817875310626799,0.420884658512426,5.33866928226765,6.07076096335307,17.7158689546989,152.402227650013,51.3627287804431,221.480825385155,354.880284676383,NaN,5.20417042793042e-17,0
1,5.66281706621005,0.155,0.3504,13,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,122.492160951981,742.892634363103,134.738592308201,112.116696774194,1.68598483604773,14.4861096140954,12.8001247780477,79.7326200828357,40.6676903755036,0.821397500456672,0.423645290856139,5.30838869191653,6.07227241112448,17.6398759086438,152.098717167522,50.7813867556967,220.519979831862,359.01828493861,NaN,2.74086309204336e-16,0
1,5.77171739440639,0.155,0.3504,13.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,120.180988103831,742.971168880261,132.196354717481,110.001287401096,1.64737317881841,14.2909685342013,12.6435953553829,77.8020882278345,40.2543611553043,0.824785881610068,0.426330150494419,5.27794610306047,6.07208459517035,17.5673730234462,151.797689503012,50.2166614306177,219.581723957076,363.044588099763,NaN,2.74086309204336e-16,0
1,5.88061772260274,0.155,0.3504,13.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,117.955414250056,743.046177600283,129.748274074564,107.964226523297,1.61049094055464,14.101513567065,12.4910226265103,75.9485521703554,39.8528629529227,0.828047947403723,0.428942794275214,5.24739641274826,6.07033182955822,17.498125146036,151.499398553993,49.6677792399186,218.665302939948,366.963768357434,NaN,5.20417042793042e-17,0
1,5.98951805079909,0.155,0.3504,13.75,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,115.8107703546,743.117892849303,127.389214545936,106.00124058651,1.57522444473126,13.9174934149993,12.3422689702681,74.1676604077798,39.4626634570962,0.831190641028739,0.431486545434776,5.21678816369956,6.06713757667852,17.4319177934621,151.204054571119,49.1340160911224,217.769988455703,370.780155408571,NaN,5.20417042793042e-17,0
1,6.09841837899543,0.155,0.3504,14,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,113.742720883983,743.186526971977,125.11440714333,104.108361290323,1.54146976649907,13.7386714731269,12.1972017066278,72.4553790209462,39.0832627035897,0.834220405216027,0.433964513182164,5.186164269511,6.06261541864513,17.3685549296285,150.911830172438,48.614693370127,216.895078472193,374.497850038029,NaN,5.20417042793042e-17,0
