time,s,i,q,beta1,beta2
1.305000000000000071e+01,1.834761132704721409e-01,1.190144901647548215e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.306000000000000050e+01,1.832580071009093925e-01,1.188757609329423037e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.307000000000000028e+01,1.830404142230337150e-01,1.187369347428412075e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.308000000000000007e+01,1.828233335999463471e-01,1.185980129203111355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.308999999999999986e+01,1.826067641950602505e-01,1.184589967869234678e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.309999999999999964e+01,1.823907049721001095e-01,1.183198876599614452e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.310999999999999943e+01,1.821751548951021926e-01,1.181806868524201137e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.312000000000000099e+01,1.819601129284145191e-01,1.180413956730062969e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.313000000000000078e+01,1.817455780366968310e-01,1.179020154261387343e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.314000000000000057e+01,1.815315491849326668e-01,1.177625474119460974e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.315000000000000036e+01,1.813180253389827246e-01,1.176229929261802531e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.316000000000000014e+01,1.811050054648557506e-01,1.174833532603102026e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.316999999999999993e+01,1.808924885287774009e-01,1.173436297015261892e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.317999999999999972e+01,1.806804734975188398e-01,1.172038235326949007e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.318999999999999950e+01,1.804689593383966839e-01,1.170639360323594697e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.320000000000000107e+01,1.802579450192728916e-01,1.169239684747394314e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.321000000000000085e+01,1.800474295085550402e-01,1.167839221297308355e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.322000000000000064e+01,1.798374117751959655e-01,1.166437982629061065e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.323000000000000043e+01,1.796278907886940668e-01,1.165035981355141276e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.324000000000000021e+01,1.794188655190930848e-01,1.163633230044802402e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.325000000000000000e+01,1.792103349369822962e-01,1.162229741224062168e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.325999999999999979e+01,1.790022980134963471e-01,1.160825527375702465e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.326999999999999957e+01,1.787947537203153081e-01,1.159420600939270046e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.328000000000000114e+01,1.785877010296647305e-01,1.158014974311075418e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.329000000000000092e+01,1.783811389143156734e-01,1.156608659844194503e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.330000000000000071e+01,1.781750663478445518e-01,1.155201669848411189e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.331000000000000050e+01,1.779694823046599761e-01,1.153794016590091870e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.332000000000000028e+01,1.777643857593889098e-01,1.152385712292338105e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.333000000000000007e+01,1.775597756873939781e-01,1.150976769134971350e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.333999999999999986e+01,1.773556510647867901e-01,1.149567199254531158e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.334999999999999964e+01,1.771520108684277728e-01,1.148157014744274756e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.335999999999999943e+01,1.769488540759263373e-01,1.146746227654177885e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.337000000000000099e+01,1.767461796656407125e-01,1.145334849990933962e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.338000000000000078e+01,1.765439866166782223e-01,1.143922893717955330e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.339000000000000057e+01,1.763422739088949254e-01,1.142510370755371457e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.340000000000000036e+01,1.761410405228958920e-01,1.141097292980030320e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.341000000000000014e+01,1.759402854400350935e-01,1.139683672225498129e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.341999999999999993e+01,1.757400076424154023e-01,1.138269520282058911e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.342999999999999972e+01,1.755402061128886193e-01,1.136854848896714787e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.343999999999999950e+01,1.753408798350554465e-01,1.135439669773186111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.345000000000000107e+01,1.751420277933471992e-01,1.134023994572021382e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.346000000000000085e+01,1.749436489733784683e-01,1.132607834911011496e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.347000000000000064e+01,1.747457423612060468e-01,1.131191202364144471e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.348000000000000043e+01,1.745483069437229751e-01,1.129774108462224674e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.349000000000000021e+01,1.743513417087469985e-01,1.128356564692999248e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000000e+01,1.741548456450205951e-01,1.126938582501157554e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.350999999999999979e+01,1.739588177422108917e-01,1.125520173288332010e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.351999999999999957e+01,1.737632569909097480e-01,1.124101348413097390e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.353000000000000114e+01,1.735681623826337283e-01,1.122682119190970829e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.354000000000000092e+01,1.733735329098241296e-01,1.121262496894412930e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.355000000000000071e+01,1.731793675658469533e-01,1.119842492752826102e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.356000000000000050e+01,1.729856653449927950e-01,1.118422117952555667e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.357000000000000028e+01,1.727924252424770934e-01,1.117001383636889306e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.358000000000000007e+01,1.725996462544399090e-01,1.115580300906057615e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.358999999999999986e+01,1.724073273779460347e-01,1.114158880817233549e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.359999999999999964e+01,1.722154676109938221e-01,1.112737134384561566e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.360999999999999943e+01,1.720240659528702309e-01,1.111315072580266322e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.362000000000000099e+01,1.718331214036732391e-01,1.109892706333064499e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.363000000000000078e+01,1.716426329643722104e-01,1.108470046528411274e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.364000000000000057e+01,1.714525996370115379e-01,1.107047104009165756e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.365000000000000036e+01,1.712630204247109489e-01,1.105623889575591962e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.366000000000000014e+01,1.710738943316652827e-01,1.104200413985358953e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.366999999999999993e+01,1.708852203631446021e-01,1.102776687953539864e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.367999999999999972e+01,1.706969975254942207e-01,1.101352722152612595e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.368999999999999950e+01,1.705092248261346199e-01,1.099928527212460233e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.370000000000000107e+01,1.703219012735614213e-01,1.098504113720369380e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.371000000000000085e+01,1.701350258773456359e-01,1.097079492221032793e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.372000000000000064e+01,1.699485976481332761e-01,1.095654673216546748e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.373000000000000043e+01,1.697626155976456885e-01,1.094229667166412429e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.374000000000000021e+01,1.695770787386793321e-01,1.092804484487535921e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.375000000000000000e+01,1.693919860851059167e-01,1.091379135554227386e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.375999999999999979e+01,1.692073366520464861e-01,1.089953630699142945e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.376999999999999957e+01,1.690231294558564579e-01,1.088527980213154917e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.378000000000000114e+01,1.688393635137707960e-01,1.087102194343434608e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.379000000000000092e+01,1.686560378442212016e-01,1.085676283295195360e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.380000000000000071e+01,1.684731514668420249e-01,1.084250257231723774e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.381000000000000050e+01,1.682907034024702375e-01,1.082824126274380544e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382000000000000028e+01,1.681086926731454601e-01,1.081397900502600040e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.383000000000000007e+01,1.679271183021099345e-01,1.079971589953890448e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.383999999999999986e+01,1.677459793138086075e-01,1.078545204623834186e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.384999999999999964e+01,1.675652747338890192e-01,1.077118754466087069e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.385999999999999943e+01,1.673850035892013866e-01,1.075692249392379007e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.387000000000000099e+01,1.672051649077985203e-01,1.074265699272513308e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.388000000000000078e+01,1.670257577189359355e-01,1.072839113934367927e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.389000000000000057e+01,1.668467810530717965e-01,1.071412503163894081e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.390000000000000036e+01,1.666682339418668612e-01,1.069985876705116939e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.391000000000000014e+01,1.664901154182328036e-01,1.068559244260532254e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.391999999999999993e+01,1.663124245165485404e-01,1.067132615492868974e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.392999999999999972e+01,1.661351602722096199e-01,1.065706000021362093e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.393999999999999950e+01,1.659583217218655316e-01,1.064279407423713436e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.395000000000000107e+01,1.657819079034747456e-01,1.062852847236547410e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.396000000000000085e+01,1.656059178563049905e-01,1.061426328955411280e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.397000000000000064e+01,1.654303506209329477e-01,1.059999862034774060e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.398000000000000043e+01,1.652552052392445014e-01,1.058573455888028036e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.399000000000000021e+01,1.650804807544345165e-01,1.057147119887487247e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.649061762110070606e-01,1.055720863364388862e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.400999999999999979e+01,1.647322906547752652e-01,1.054294695608892218e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.401999999999999957e+01,1.645588231328613260e-01,1.052868625870079372e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.403000000000000114e+01,1.643857726936965857e-01,1.051442663355954266e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.404000000000000092e+01,1.642131383870214512e-01,1.050016817233444533e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.405000000000000071e+01,1.640409192638854485e-01,1.048591096628399277e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.406000000000000050e+01,1.638691143766483616e-01,1.047165510625604340e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.407000000000000028e+01,1.636977227791724110e-01,1.045740068271057699e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.408000000000000007e+01,1.635267435266063996e-01,1.044314778569399166e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.408999999999999986e+01,1.633561756753471594e-01,1.042889650483436320e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.409999999999999964e+01,1.631860182831879891e-01,1.041464692935902131e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.410999999999999943e+01,1.630162704093186254e-01,1.040039914809455235e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.412000000000000099e+01,1.628469311143253273e-01,1.038615324946679241e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.413000000000000078e+01,1.626779994601909307e-01,1.037190932150083983e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.414000000000000057e+01,1.625094745102946270e-01,1.035766745182103987e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.415000000000000036e+01,1.623413553294121292e-01,1.034342772765099311e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.416000000000000014e+01,1.621736409837156445e-01,1.032919023581355678e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.416999999999999993e+01,1.620063305407738741e-01,1.031495506273083923e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.417999999999999972e+01,1.618394230695520131e-01,1.030072229442420551e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.418999999999999950e+01,1.616729176404116952e-01,1.028649201651427314e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.420000000000000107e+01,1.615068133251110760e-01,1.027226431422091080e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.421000000000000085e+01,1.613411091968048328e-01,1.025803927236325075e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.422000000000000064e+01,1.611758043300961785e-01,1.024381697536839997e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.423000000000000043e+01,1.610108978011396130e-01,1.022959750728869438e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.424000000000000021e+01,1.608463886873558735e-01,1.021538095175375110e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.425000000000000000e+01,1.606822760676122619e-01,1.020116739200044725e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.425999999999999979e+01,1.605185590222426850e-01,1.018695691087625615e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.426999999999999957e+01,1.603552366330476819e-01,1.017274959083924596e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.428000000000000114e+01,1.601923079832943131e-01,1.015854551395807964e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.429000000000000092e+01,1.600297721577163268e-01,1.014434476191202472e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.430000000000000071e+01,1.598676282425140205e-01,1.013014741599093521e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.431000000000000050e+01,1.597058753253542684e-01,1.011595355709526411e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.432000000000000028e+01,1.595445124953705496e-01,1.010176326573606204e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.433000000000000007e+01,1.593835388431629196e-01,1.008757662203497163e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.433999999999999986e+01,1.592229534607980945e-01,1.007339370572423731e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.434999999999999964e+01,1.590627554418093115e-01,1.005921459614669417e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.435999999999999943e+01,1.589029438811964123e-01,1.004503937225577626e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.437000000000000099e+01,1.587435178754265930e-01,1.003086811261568317e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.438000000000000078e+01,1.585844765225553898e-01,1.001670089543016395e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.439000000000000057e+01,1.584258189220910940e-01,1.000253779851039415e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.440000000000000036e+01,1.582675441749694656e-01,9.988378899268485211e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.441000000000000014e+01,1.581096513836473261e-01,9.974224274739595941e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.441999999999999993e+01,1.579521396521025578e-01,9.960074001581920022e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.442999999999999972e+01,1.577950080858341875e-01,9.945928156076697113e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.443999999999999950e+01,1.576382557918622196e-01,9.931786814128208685e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.445000000000000107e+01,1.574818818787278030e-01,9.917650051263775246e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.446000000000000085e+01,1.573258854564931752e-01,9.903517942633766058e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.447000000000000064e+01,1.571702656367416073e-01,9.889390563011585256e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.448000000000000043e+01,1.570150215325774867e-01,9.875267986793682951e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.449000000000000021e+01,1.568601522586262342e-01,9.861150287999546904e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.450000000000000000e+01,1.567056569310343872e-01,9.847037540271712242e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.450999999999999979e+01,1.565515346674695163e-01,9.832929816875751738e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.451999999999999957e+01,1.563977845871203365e-01,9.818827190700284147e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000114e+01,1.562444058107128331e-01,9.804729734262604413e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.454000000000000092e+01,1.560913974605985799e-01,9.790637519739320282e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.455000000000000071e+01,1.559387586605803511e-01,9.776550618905784085e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.456000000000000050e+01,1.557864885359981910e-01,9.762469103165438700e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.457000000000000028e+01,1.556345862137537006e-01,9.748393043558126192e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.458000000000000007e+01,1.554830508223098984e-01,9.734322510760096137e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.458999999999999986e+01,1.553318814916913315e-01,9.720257575083995905e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.459999999999999964e+01,1.551810773534839372e-01,9.706198306478873439e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.460999999999999943e+01,1.550306375408352089e-01,9.692144774530189744e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.462000000000000099e+01,1.548805611884539468e-01,9.678097048459791130e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.463000000000000078e+01,1.547308474326106187e-01,9.664055197125943908e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.464000000000000057e+01,1.545814954111371098e-01,9.650019289023312186e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.465000000000000036e+01,1.544325042634266121e-01,9.635989392282949539e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.466000000000000014e+01,1.542838731304340127e-01,9.621965574672333710e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.466999999999999993e+01,1.541356011546754778e-01,9.607947903595322192e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.467999999999999972e+01,1.539876874802288131e-01,9.593936446092196646e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.468999999999999950e+01,1.538401312527612752e-01,9.579931268854834092e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.470000000000000107e+01,1.536929316195544126e-01,9.565932438239907465e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.471000000000000085e+01,1.535460877294012316e-01,9.551940020212941473e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.472000000000000064e+01,1.533995987326795540e-01,9.537954080387640865e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.473000000000000043e+01,1.532534637813565692e-01,9.523974684028242710e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.474000000000000021e+01,1.531076820289883900e-01,9.510001896049465053e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.475000000000000000e+01,1.529622526307205799e-01,9.496035781016555488e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.475999999999999979e+01,1.528171747432876815e-01,9.482076403145246746e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.476999999999999957e+01,1.526724475250135216e-01,9.468123826301796941e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.478000000000000114e+01,1.525280701358110169e-01,9.454178114002952105e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.479000000000000092e+01,1.523840417371823963e-01,9.440239329415979486e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.480000000000000071e+01,1.522403614922190340e-01,9.426307535358649514e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.481000000000000050e+01,1.520970285656013388e-01,9.412382794299228861e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.482000000000000028e+01,1.519540421235990868e-01,9.398465168356506805e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.483000000000000007e+01,1.518114013340711166e-01,9.384554719299759151e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.483999999999999986e+01,1.516691053664655786e-01,9.370651508548788478e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.484999999999999964e+01,1.515271533918432778e-01,9.356755597197144447e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.485999999999999943e+01,1.513855445828746205e-01,9.342867046007728715e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.487000000000000099e+01,1.512442781137950665e-01,9.328985915368977200e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.488000000000000078e+01,1.511033531604451530e-01,9.315112265333973240e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.489000000000000057e+01,1.509627689002709938e-01,9.301246155620997158e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.490000000000000036e+01,1.508225245123240577e-01,9.287387645613515152e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.491000000000000014e+01,1.506826191772614731e-01,9.273536794360211222e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.491999999999999993e+01,1.505430520773458070e-01,9.259693660574948304e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.492999999999999972e+01,1.504038223964452858e-01,9.245858302636805748e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.493999999999999950e+01,1.502649293200334080e-01,9.232030778590043230e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.495000000000000107e+01,1.501263720351894426e-01,9.218211146144136836e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.496000000000000085e+01,1.499881497305981526e-01,9.204399462673755472e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.497000000000000064e+01,1.498502615965495999e-01,9.190595785218755309e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.498000000000000043e+01,1.497127068249396731e-01,9.176800170484210317e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
